INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN
19;14.07.2020 0:00;1;0;81179;81437
20;14.07.2020 0:00;1;0;82070;82461
21;14.07.2020 0:00;1;0;80004;80862
22;14.07.2020 0:00;1;0;74799;76280
23;14.07.2020 0:00;1;0;70945;71609
0;15.07.2020 0:00;1;0;67943;68567
1;15.07.2020 0:00;1;0;67032;67031
2;15.07.2020 0:00;1;0;65679;65510
3;15.07.2020 0:00;1;0;65159;65285
4;15.07.2020 0:00;1;0;65796;65861
5;15.07.2020 0:00;1;0;68417;69158
6;15.07.2020 0:00;1;0;73464;74067
7;15.07.2020 0:00;1;0;78109;78680
8;15.07.2020 0:00;1;0;82096;83112
9;15.07.2020 0:00;1;0;84432;85074
10;15.07.2020 0:00;1;0;84235;85496
11;15.07.2020 0:00;1;0;84205;85049
12;15.07.2020 0:00;1;0;84261;85041
13;15.07.2020 0:00;1;0;84631;85096
14;15.07.2020 0:00;1;0;84023;84691
15;15.07.2020 0:00;1;0;83288;84224
16;15.07.2020 0:00;1;0;82263;83095
17;15.07.2020 0:00;1;0;81933;81917
18;15.07.2020 0:00;1;0;80904;81258
19;15.07.2020 0:00;1;0;80720;81515
20;15.07.2020 0:00;1;0;81845;82275
21;15.07.2020 0:00;1;0;79746;80241
22;15.07.2020 0:00;1;0;75102;75358
23;15.07.2020 0:00;1;0;70913;71396
0;16.07.2020 0:00;1;0;68678;68708
1;16.07.2020 0:00;1;0;66714;67110
2;16.07.2020 0:00;1;0;65325;65976
3;16.07.2020 0:00;1;0;64908;65525
4;16.07.2020 0:00;1;0;65334;66048
5;16.07.2020 0:00;1;0;68407;69293
6;16.07.2020 0:00;1;0;72930;73860
7;16.07.2020 0:00;1;0;77986;78644
8;16.07.2020 0:00;1;0;82177;82776
9;16.07.2020 0:00;1;0;83889;84792
10;16.07.2020 0:00;1;0;84202;84828
11;16.07.2020 0:00;1;0;84537;84517
12;16.07.2020 0:00;1;0;84772;85064
13;16.07.2020 0:00;1;0;84841;85230
14;16.07.2020 0:00;1;0;84666;84618
15;16.07.2020 0:00;1;0;84071;84107
16;16.07.2020 0:00;1;0;83056;83046
17;16.07.2020 0:00;1;0;82101;82457
18;16.07.2020 0:00;1;0;81173;81887
19;16.07.2020 0:00;1;0;81135;81617
20;16.07.2020 0:00;1;0;81901;82303
21;16.07.2020 0:00;1;0;79886;80290
22;16.07.2020 0:00;1;0;75541;76179
23;16.07.2020 0:00;1;0;71142;71621
0;17.07.2020 0:00;1;0;68428;68693
1;17.07.2020 0:00;1;0;66620;67038
2;17.07.2020 0:00;1;0;65422;65890
3;17.07.2020 0:00;1;0;64870;65462
4;17.07.2020 0:00;1;0;64999;65993
5;17.07.2020 0:00;1;0;68170;69030
6;17.07.2020 0:00;1;0;73004;73534
7;17.07.2020 0:00;1;0;77518;78269
8;17.07.2020 0:00;1;0;81979;82608
9;17.07.2020 0:00;1;0;83912;84306
10;17.07.2020 0:00;1;0;83699;84314
11;17.07.2020 0:00;1;0;83844;84214
12;17.07.2020 0:00;1;0;83970;84137
13;17.07.2020 0:00;1;0;83922;84097
14;17.07.2020 0:00;1;0;83537;83637
15;17.07.2020 0:00;1;0;82900;82994
16;17.07.2020 0:00;1;0;81732;82127
17;17.07.2020 0:00;1;0;80818;81215
18;17.07.2020 0:00;1;0;80273;80238
19;17.07.2020 0:00;1;0;79905;80062
20;17.07.2020 0:00;1;0;80390;81076
21;17.07.2020 0:00;1;0;78727;79577
22;17.07.2020 0:00;1;0;75042;75106
23;17.07.2020 0:00;1;0;71147;71092
0;18.07.2020 0:00;1;0;67909;68216
1;18.07.2020 0:00;1;0;66525;66445
2;18.07.2020 0:00;1;0;65130;65198
3;18.07.2020 0:00;1;0;64268;64652
4;18.07.2020 0:00;1;0;64620;64906
5;18.07.2020 0:00;1;0;65849;66524
6;18.07.2020 0:00;1;0;68496;69428
7;18.07.2020 0:00;1;0;72553;73088
8;18.07.2020 0:00;1;0;76890;76987
9;18.07.2020 0:00;1;0;78855;79345
10;18.07.2020 0:00;1;0;79799;80101
11;18.07.2020 0:00;1;0;80288;80315
12;18.07.2020 0:00;1;0;79710;80086
13;18.07.2020 0:00;1;0;80073;80263
14;18.07.2020 0:00;1;0;79775;80038
15;18.07.2020 0:00;1;0;79191;79778
16;18.07.2020 0:00;1;0;78856;78878
17;18.07.2020 0:00;1;0;78347;78203
18;18.07.2020 0:00;1;0;77669;77996
19;18.07.2020 0:00;1;0;77326;77854
20;18.07.2020 0:00;1;0;78874;78861
21;18.07.2020 0:00;1;0;77099;77943
22;18.07.2020 0:00;1;0;73493;74040
23;18.07.2020 0:00;1;0;70027;70414
0;19.07.2020 0:00;1;0;66944;67459
1;19.07.2020 0:00;1;0;65421;65503
2;19.07.2020 0:00;1;0;64081;64334
3;19.07.2020 0:00;1;0;63433;63615
4;19.07.2020 0:00;1;0;62861;63680
5;19.07.2020 0:00;1;0;64264;65162
6;19.07.2020 0:00;1;0;66733;67496
7;19.07.2020 0:00;1;0;70358;70922
8;19.07.2020 0:00;1;0;74357;74771
9;19.07.2020 0:00;1;0;77036;77286
10;19.07.2020 0:00;1;0;78318;78477
11;19.07.2020 0:00;1;0;78499;79377
12;19.07.2020 0:00;1;0;78908;79468
13;19.07.2020 0:00;1;0;79055;79223
14;19.07.2020 0:00;1;0;78746;79480
15;19.07.2020 0:00;1;0;78785;79346
16;19.07.2020 0:00;1;0;78731;78931
17;19.07.2020 0:00;1;0;78794;78606
18;19.07.2020 0:00;1;0;78245;78562
19;19.07.2020 0:00;1;0;78317;78430
20;19.07.2020 0:00;1;0;79537;80006
21;19.07.2020 0:00;1;0;77991;78248
22;19.07.2020 0:00;1;0;73574;74379
23;19.07.2020 0:00;1;0;69520;70391
0;20.07.2020 0:00;1;0;67593;67156
1;20.07.2020 0:00;1;0;65381;65241
2;20.07.2020 0:00;1;0;64502;64814
3;20.07.2020 0:00;1;0;64127;64050
4;20.07.2020 0:00;1;0;64206;64625
5;20.07.2020 0:00;1;0;67169;67697
6;20.07.2020 0:00;1;0;72079;72616
7;20.07.2020 0:00;1;0;76756;78067
8;20.07.2020 0:00;1;0;82265;82832
9;20.07.2020 0:00;1;0;84004;84666
10;20.07.2020 0:00;1;0;84833;85328
11;20.07.2020 0:00;1;0;84549;85068
12;20.07.2020 0:00;1;0;85009;85285
13;20.07.2020 0:00;1;0;85467;85668
14;20.07.2020 0:00;1;0;85191;85404
15;20.07.2020 0:00;1;0;84534;85041
16;20.07.2020 0:00;1;0;83398;84202
17;20.07.2020 0:00;1;0;82704;82959
18;20.07.2020 0:00;1;0;81772;82504
19;20.07.2020 0:00;1;0;81112;82276
20;20.07.2020 0:00;1;0;81909;82666
21;20.07.2020 0:00;1;0;79765;80331
22;20.07.2020 0:00;1;0;75283;75845
23;20.07.2020 0:00;1;0;71139;71775
0;21.07.2020 0:00;1;0;68327;68349
1;21.07.2020 0:00;1;0;67067;66473
2;21.07.2020 0:00;1;0;65369;65754
3;21.07.2020 0:00;1;0;64915;65510
4;21.07.2020 0:00;1;0;65342;65643
5;21.07.2020 0:00;1;0;67926;68646
6;21.07.2020 0:00;1;0;72111;73106
7;21.07.2020 0:00;1;0;76878;77795
8;21.07.2020 0:00;1;0;81296;81963
9;21.07.2020 0:00;1;0;83031;84062
10;21.07.2020 0:00;1;0;83130;84166
11;21.07.2020 0:00;1;0;83525;83554
12;21.07.2020 0:00;1;0;83537;83611
13;21.07.2020 0:00;1;0;83766;84143
14;21.07.2020 0:00;1;0;83120;83616
15;21.07.2020 0:00;1;0;82650;82871
16;21.07.2020 0:00;1;0;81381;81884
17;21.07.2020 0:00;1;0;81264;81290
18;21.07.2020 0:00;1;0;80661;80546
19;21.07.2020 0:00;1;0;80218;80369
20;21.07.2020 0:00;1;0;80849;81424
21;21.07.2020 0:00;1;0;78570;79606
22;21.07.2020 0:00;1;0;74461;75146
23;21.07.2020 0:00;1;0;70635;70570
0;22.07.2020 0:00;1;0;67629;68079
1;22.07.2020 0:00;1;0;65861;66235
2;22.07.2020 0:00;1;0;64627;65164
3;22.07.2020 0:00;1;0;64246;64593
4;22.07.2020 0:00;1;0;64409;65028
5;22.07.2020 0:00;1;0;67317;67654
6;22.07.2020 0:00;1;0;72416;72163
7;22.07.2020 0:00;1;0;77175;77332
8;22.07.2020 0:00;1;0;81299;81856
9;22.07.2020 0:00;1;0;83684;83896
10;22.07.2020 0:00;1;0;84028;84334
11;22.07.2020 0:00;1;0;83792;84113
12;22.07.2020 0:00;1;0;84176;84372
13;22.07.2020 0:00;1;0;84197;84696
14;22.07.2020 0:00;1;0;83613;84451
15;22.07.2020 0:00;1;0;83055;83893
16;22.07.2020 0:00;1;0;82322;82647
17;22.07.2020 0:00;1;0;81294;81730
18;22.07.2020 0:00;1;0;80907;81463
19;22.07.2020 0:00;1;0;80409;81024
20;22.07.2020 0:00;1;0;81115;81673
21;22.07.2020 0:00;1;0;79149;79596
22;22.07.2020 0:00;1;0;74499;75017
23;22.07.2020 0:00;1;0;70226;70925
0;23.07.2020 0:00;1;0;67417;67737
1;23.07.2020 0:00;1;0;65644;66024
2;23.07.2020 0:00;1;0;64752;65084
3;23.07.2020 0:00;1;0;64150;64677
4;23.07.2020 0:00;1;0;64400;64993
5;23.07.2020 0:00;1;0;67497;67801
6;23.07.2020 0:00;1;0;72322;72532
7;23.07.2020 0:00;1;0;77005;77271
8;23.07.2020 0:00;1;0;80826;81766
9;23.07.2020 0:00;1;0;82674;83830
10;23.07.2020 0:00;1;0;82853;84145
11;23.07.2020 0:00;1;0;82747;83457
12;23.07.2020 0:00;1;0;83024;83367
13;23.07.2020 0:00;1;0;83375;83621
14;23.07.2020 0:00;1;0;82896;83306
15;23.07.2020 0:00;1;0;82373;82725
16;23.07.2020 0:00;1;0;82216;81667
17;23.07.2020 0:00;1;0;80872;81251
18;23.07.2020 0:00;1;0;80145;80781
19;23.07.2020 0:00;1;0;79609;80457
20;23.07.2020 0:00;1;0;80584;81362
21;23.07.2020 0:00;1;0;78855;79278
22;23.07.2020 0:00;1;0;74325;74499
23;23.07.2020 0:00;1;0;70202;70412
0;24.07.2020 0:00;1;0;67809;67471
1;24.07.2020 0:00;1;0;65853;65822
2;24.07.2020 0:00;1;0;64958;65177
3;24.07.2020 0:00;1;0;64324;64480
4;24.07.2020 0:00;1;0;64686;65036
5;24.07.2020 0:00;1;0;67296;68225
6;24.07.2020 0:00;1;0;71995;72778
7;24.07.2020 0:00;1;0;76547;77436
8;24.07.2020 0:00;1;0;80692;81646
9;24.07.2020 0:00;1;0;82415;83177
10;24.07.2020 0:00;1;0;82594;83229
11;24.07.2020 0:00;1;0;82500;83077
12;24.07.2020 0:00;1;0;82695;83115
13;24.07.2020 0:00;1;0;82790;83332
14;24.07.2020 0:00;1;0;82486;82986
15;24.07.2020 0:00;1;0;81581;82287
16;24.07.2020 0:00;1;0;81126;81178
17;24.07.2020 0:00;1;0;80263;80480
18;24.07.2020 0:00;1;0;79082;80051
19;24.07.2020 0:00;1;0;78892;79512
20;24.07.2020 0:00;1;0;80122;80161
21;24.07.2020 0:00;1;0;78400;78508
22;24.07.2020 0:00;1;0;74140;74607
23;24.07.2020 0:00;1;0;70827;70218
0;25.07.2020 0:00;1;0;68063;67646
1;25.07.2020 0:00;1;0;66151;66209
2;25.07.2020 0:00;1;0;65151;65687
3;25.07.2020 0:00;1;0;64040;64856
4;25.07.2020 0:00;1;0;63854;64576
5;25.07.2020 0:00;1;0;65320;66317
6;25.07.2020 0:00;1;0;68634;68884
7;25.07.2020 0:00;1;0;72199;72244
8;25.07.2020 0:00;1;0;76136;76348
9;25.07.2020 0:00;1;0;78469;78600
10;25.07.2020 0:00;1;0;78915;79644
11;25.07.2020 0:00;1;0;79210;79775
12;25.07.2020 0:00;1;0;79085;79695
13;25.07.2020 0:00;1;0;79076;79575
14;25.07.2020 0:00;1;0;78984;79285
15;25.07.2020 0:00;1;0;78457;78808
16;25.07.2020 0:00;1;0;78100;78439
17;25.07.2020 0:00;1;0;77778;77954
18;25.07.2020 0:00;1;0;77215;77667
19;25.07.2020 0:00;1;0;76380;77777
20;25.07.2020 0:00;1;0;78214;78728
21;25.07.2020 0:00;1;0;76649;77062
22;25.07.2020 0:00;1;0;73104;73315
23;25.07.2020 0:00;1;0;69510;69830
0;26.07.2020 0:00;1;0;66756;67250
1;26.07.2020 0:00;1;0;64873;65469
2;26.07.2020 0:00;1;0;63884;64267
3;26.07.2020 0:00;1;0;63218;62940
4;26.07.2020 0:00;1;0;62647;63054
5;26.07.2020 0:00;1;0;63943;64509
6;26.07.2020 0:00;1;0;66580;66971
7;26.07.2020 0:00;1;0;69962;70616
8;26.07.2020 0:00;1;0;73897;74220
9;26.07.2020 0:00;1;0;76528;76654
10;26.07.2020 0:00;1;0;77286;77798
11;26.07.2020 0:00;1;0;77896;78517
12;26.07.2020 0:00;1;0;78097;78419
13;26.07.2020 0:00;1;0;77969;78437
14;26.07.2020 0:00;1;0;78326;78420
15;26.07.2020 0:00;1;0;77682;78337
16;26.07.2020 0:00;1;0;77905;78173
17;26.07.2020 0:00;1;0;77802;77856
18;26.07.2020 0:00;1;0;77641;77767
19;26.07.2020 0:00;1;0;78134;78078
20;26.07.2020 0:00;1;0;78973;79087
21;26.07.2020 0:00;1;0;77431;77585
22;26.07.2020 0:00;1;0;73357;73888
23;26.07.2020 0:00;1;0;69307;70062
0;27.07.2020 0:00;1;0;67045;67208
1;27.07.2020 0:00;1;0;65199;65292
2;27.07.2020 0:00;1;0;64330;64392
3;27.07.2020 0:00;1;0;63827;63866
4;27.07.2020 0:00;1;0;64109;64525
5;27.07.2020 0:00;1;0;66998;67577
6;27.07.2020 0:00;1;0;71642;72238
7;27.07.2020 0:00;1;0;76575;77003
8;27.07.2020 0:00;1;0;81230;81504
9;27.07.2020 0:00;1;0;83320;83583
10;27.07.2020 0:00;1;0;83752;84180
11;27.07.2020 0:00;1;0;83720;84192
12;27.07.2020 0:00;1;0;84418;84605
13;27.07.2020 0:00;1;0;84567;84950
14;27.07.2020 0:00;1;0;84890;84514
15;27.07.2020 0:00;1;0;83881;84368
16;27.07.2020 0:00;1;0;82763;83618
17;27.07.2020 0:00;1;0;81727;82520
18;27.07.2020 0:00;1;0;81076;81545
19;27.07.2020 0:00;1;0;80743;81449
20;27.07.2020 0:00;1;0;81378;82042
21;27.07.2020 0:00;1;0;79305;79630
22;27.07.2020 0:00;1;0;74504;75199
23;27.07.2020 0:00;1;0;70383;70976
0;28.07.2020 0:00;1;0;67841;68129
1;28.07.2020 0:00;1;0;66249;66116
2;28.07.2020 0:00;1;0;64833;65120
3;28.07.2020 0:00;1;0;64260;64744
4;28.07.2020 0:00;1;0;64543;65025
5;28.07.2020 0:00;1;0;67802;67833
6;28.07.2020 0:00;1;0;71943;72561
7;28.07.2020 0:00;1;0;76691;77600
8;28.07.2020 0:00;1;0;81738;81995
9;28.07.2020 0:00;1;0;83751;83624
10;28.07.2020 0:00;1;0;84077;84598
11;28.07.2020 0:00;1;0;83573;84388
12;28.07.2020 0:00;1;0;84633;84614
13;28.07.2020 0:00;1;0;84793;84835
14;28.07.2020 0:00;1;0;84691;84693
15;28.07.2020 0:00;1;0;84250;84362
16;28.07.2020 0:00;1;0;83143;83194
17;28.07.2020 0:00;1;0;82125;82405
18;28.07.2020 0:00;1;0;80972;81645
19;28.07.2020 0:00;1;0;81102;81711
20;28.07.2020 0:00;1;0;81822;82118
21;28.07.2020 0:00;1;0;79664;79785
22;28.07.2020 0:00;1;0;74518;75561
23;28.07.2020 0:00;1;0;70520;71028
0;29.07.2020 0:00;1;0;67717;68345
1;29.07.2020 0:00;1;0;66194;66446
2;29.07.2020 0:00;1;0;65249;65384
3;29.07.2020 0:00;1;0;64844;64886
4;29.07.2020 0:00;1;0;65347;65429
5;29.07.2020 0:00;1;0;68109;68489
6;29.07.2020 0:00;1;0;72871;73114
7;29.07.2020 0:00;1;0;77790;78001
8;29.07.2020 0:00;1;0;82095;82496
9;29.07.2020 0:00;1;0;83995;84305
10;29.07.2020 0:00;1;0;84613;84794
11;29.07.2020 0:00;1;0;84516;84521
12;29.07.2020 0:00;1;0;85100;84971
13;29.07.2020 0:00;1;0;85592;85427
14;29.07.2020 0:00;1;0;85546;85396
15;29.07.2020 0:00;1;0;85072;84959
16;29.07.2020 0:00;1;0;84003;84130
17;29.07.2020 0:00;1;0;83555;83107
18;29.07.2020 0:00;1;0;82669;82347
19;29.07.2020 0:00;1;0;82462;82187
20;29.07.2020 0:00;1;0;83596;83337
21;29.07.2020 0:00;1;0;80840;81205
22;29.07.2020 0:00;1;0;75843;76925
23;29.07.2020 0:00;1;0;71470;72176
0;30.07.2020 0:00;1;0;68848;69405
1;30.07.2020 0:00;1;0;66971;67373
2;30.07.2020 0:00;1;0;65937;66517
3;30.07.2020 0:00;1;0;65840;65852
4;30.07.2020 0:00;1;0;65831;66207
5;30.07.2020 0:00;1;0;68369;69030
6;30.07.2020 0:00;1;0;73210;73614
7;30.07.2020 0:00;1;0;77810;78737
8;30.07.2020 0:00;1;0;82634;83099
9;30.07.2020 0:00;1;0;84672;85225
10;30.07.2020 0:00;1;0;85105;85610
11;30.07.2020 0:00;1;0;85018;85582
12;30.07.2020 0:00;1;0;85477;85807
13;30.07.2020 0:00;1;0;85548;86188
14;30.07.2020 0:00;1;0;85500;85750
15;30.07.2020 0:00;1;0;84642;85433
16;30.07.2020 0:00;1;0;83766;84215
17;30.07.2020 0:00;1;0;83366;83317
18;30.07.2020 0:00;1;0;82194;82572
19;30.07.2020 0:00;1;0;82075;82575
20;30.07.2020 0:00;1;0;82526;83363
21;30.07.2020 0:00;1;0;80134;80906
22;30.07.2020 0:00;1;0;75581;76284
23;30.07.2020 0:00;1;0;71429;71410
0;31.07.2020 0:00;1;0;68776;68832
1;31.07.2020 0:00;1;0;67034;67137
2;31.07.2020 0:00;1;0;65971;66125
3;31.07.2020 0:00;1;0;65067;65592
4;31.07.2020 0:00;1;0;65307;65914
5;31.07.2020 0:00;1;0;68050;68184
6;31.07.2020 0:00;1;0;72318;73037
7;31.07.2020 0:00;1;0;76696;77964
8;31.07.2020 0:00;1;0;81229;82231
9;31.07.2020 0:00;1;0;83333;83958
10;31.07.2020 0:00;1;0;84120;83667
11;31.07.2020 0:00;1;0;83838;84077
12;31.07.2020 0:00;1;0;84328;84667
13;31.07.2020 0:00;1;0;84599;84984
14;31.07.2020 0:00;1;0;83902;84524
15;31.07.2020 0:00;1;0;83469;84095
16;31.07.2020 0:00;1;0;81997;82930
17;31.07.2020 0:00;1;0;81105;81936
18;31.07.2020 0:00;1;0;80641;80982
19;31.07.2020 0:00;1;0;80441;80784
20;31.07.2020 0:00;1;0;81084;81887
21;31.07.2020 0:00;1;0;78931;79855
22;31.07.2020 0:00;1;0;75117;75446
23;31.07.2020 0:00;1;0;70797;70819
0;01.08.2020 0:00;1;0;68436;68359
1;01.08.2020 0:00;1;0;66613;66593
2;01.08.2020 0:00;1;0;65654;65430
3;01.08.2020 0:00;1;0;65369;64953
4;01.08.2020 0:00;1;0;64681;64984
5;01.08.2020 0:00;1;0;65739;66751
6;01.08.2020 0:00;1;0;68790;69566
7;01.08.2020 0:00;1;0;72292;72802
8;01.08.2020 0:00;1;0;76136;76225
9;01.08.2020 0:00;1;0;78106;78754
10;01.08.2020 0:00;1;0;78856;79184
11;01.08.2020 0:00;1;0;78927;79054
12;01.08.2020 0:00;1;0;78761;79028
13;01.08.2020 0:00;1;0;78376;79107
14;01.08.2020 0:00;1;0;78013;78634
15;01.08.2020 0:00;1;0;78004;78322
16;01.08.2020 0:00;1;0;77601;77811
17;01.08.2020 0:00;1;0;77148;77249
18;01.08.2020 0:00;1;0;76820;77068
19;01.08.2020 0:00;1;0;77244;77347
20;01.08.2020 0:00;1;0;78422;78615
21;01.08.2020 0:00;1;0;76316;77049
22;01.08.2020 0:00;1;0;72772;73121
23;01.08.2020 0:00;1;0;69070;69249
0;02.08.2020 0:00;1;0;66782;66801
1;02.08.2020 0:00;1;0;65114;65312
2;02.08.2020 0:00;1;0;64193;64316
3;02.08.2020 0:00;1;0;63740;63637
4;02.08.2020 0:00;1;0;63071;63532
5;02.08.2020 0:00;1;0;64215;64839
6;02.08.2020 0:00;1;0;66619;67237
7;02.08.2020 0:00;1;0;69621;70332
8;02.08.2020 0:00;1;0;73361;73868
9;02.08.2020 0:00;1;0;75986;76222
10;02.08.2020 0:00;1;0;76879;77172
11;02.08.2020 0:00;1;0;77235;77589
12;02.08.2020 0:00;1;0;76609;77378
13;02.08.2020 0:00;1;0;76509;77420
14;02.08.2020 0:00;1;0;77095;77141
15;02.08.2020 0:00;1;0;76584;76772
16;02.08.2020 0:00;1;0;76437;76662
17;02.08.2020 0:00;1;0;76417;76596
18;02.08.2020 0:00;1;0;76549;76851
19;02.08.2020 0:00;1;0;77436;77537
20;02.08.2020 0:00;1;0;78807;78575
21;02.08.2020 0:00;1;0;76456;77131
22;02.08.2020 0:00;1;0;71880;73393
23;02.08.2020 0:00;1;0;68602;69175
0;03.08.2020 0:00;1;0;65765;65944
1;03.08.2020 0:00;1;0;63952;64851
2;03.08.2020 0:00;1;0;63968;63345
3;03.08.2020 0:00;1;0;63690;63231
4;03.08.2020 0:00;1;0;63807;63951
5;03.08.2020 0:00;1;0;66827;67073
6;03.08.2020 0:00;1;0;71464;71839
7;03.08.2020 0:00;1;0;75870;76607
8;03.08.2020 0:00;1;0;80422;80837
9;03.08.2020 0:00;1;0;81998;82902
10;03.08.2020 0:00;1;0;82299;83182
11;03.08.2020 0:00;1;0;82520;82578
12;03.08.2020 0:00;1;0;82583;82610
13;03.08.2020 0:00;1;0;82090;82962
14;03.08.2020 0:00;1;0;82312;82589
15;03.08.2020 0:00;1;0;81774;81642
16;03.08.2020 0:00;1;0;80682;80960
17;03.08.2020 0:00;1;0;79693;80275
18;03.08.2020 0:00;1;0;79665;79944
19;03.08.2020 0:00;1;0;79667;80201
20;03.08.2020 0:00;1;0;81017;80740
21;03.08.2020 0:00;1;0;78204;78403
22;03.08.2020 0:00;1;0;73836;74467
23;03.08.2020 0:00;1;0;69246;70045
0;04.08.2020 0:00;1;0;66702;67252
1;04.08.2020 0:00;1;0;65590;65603
2;04.08.2020 0:00;1;0;64621;64851
3;04.08.2020 0:00;1;0;63868;64516
4;04.08.2020 0:00;1;0;64659;64944
5;04.08.2020 0:00;1;0;67123;67593
6;04.08.2020 0:00;1;0;71946;72427
7;04.08.2020 0:00;1;0;76618;77117
8;04.08.2020 0:00;1;0;80893;81387
9;04.08.2020 0:00;1;0;82717;83167
10;04.08.2020 0:00;1;0;82625;83610
11;04.08.2020 0:00;1;0;82414;82986
12;04.08.2020 0:00;1;0;82708;83190
13;04.08.2020 0:00;1;0;82967;83462
14;04.08.2020 0:00;1;0;82546;83236
15;04.08.2020 0:00;1;0;82391;82742
16;04.08.2020 0:00;1;0;81357;81225
17;04.08.2020 0:00;1;0;80446;80750
18;04.08.2020 0:00;1;0;79820;80484
19;04.08.2020 0:00;1;0;80391;80875
20;04.08.2020 0:00;1;0;81423;81622
21;04.08.2020 0:00;1;0;78646;78680
22;04.08.2020 0:00;1;0;74080;74280
23;04.08.2020 0:00;1;0;69748;70235
0;05.08.2020 0:00;1;0;67394;67491
1;05.08.2020 0:00;1;0;65312;66104
2;05.08.2020 0:00;1;0;64651;65131
3;05.08.2020 0:00;1;0;64417;64605
4;05.08.2020 0:00;1;0;64467;65273
5;05.08.2020 0:00;1;0;67517;68142
6;05.08.2020 0:00;1;0;72164;72551
7;05.08.2020 0:00;1;0;76807;77266
8;05.08.2020 0:00;1;0;81100;81823
9;05.08.2020 0:00;1;0;82896;83303
10;05.08.2020 0:00;1;0;83431;83892
11;05.08.2020 0:00;1;0;83453;83562
12;05.08.2020 0:00;1;0;83305;84025
13;05.08.2020 0:00;1;0;84268;84365
14;05.08.2020 0:00;1;0;83776;83859
15;05.08.2020 0:00;1;0;83514;83604
16;05.08.2020 0:00;1;0;82605;82633
17;05.08.2020 0:00;1;0;81645;81947
18;05.08.2020 0:00;1;0;81151;81247
19;05.08.2020 0:00;1;0;81153;81467
20;05.08.2020 0:00;1;0;82210;82521
21;05.08.2020 0:00;1;0;79193;79812
22;05.08.2020 0:00;1;0;74165;74907
23;05.08.2020 0:00;1;0;71022;70795
0;06.08.2020 0:00;1;0;68055;68123
1;06.08.2020 0:00;1;0;66186;66718
2;06.08.2020 0:00;1;0;65333;65739
3;06.08.2020 0:00;1;0;65358;65269
4;06.08.2020 0:00;1;0;65397;65581
5;06.08.2020 0:00;1;0;67822;68488
6;06.08.2020 0:00;1;0;72851;73224
7;06.08.2020 0:00;1;0;78079;77908
8;06.08.2020 0:00;1;0;82438;82785
9;06.08.2020 0:00;1;0;84585;84842
10;06.08.2020 0:00;1;0;85407;85219
11;06.08.2020 0:00;1;0;85418;85016
12;06.08.2020 0:00;1;0;86156;85835
13;06.08.2020 0:00;1;0;86565;86411
14;06.08.2020 0:00;1;0;86217;86144
15;06.08.2020 0:00;1;0;85852;85840
16;06.08.2020 0:00;1;0;84733;84802
17;06.08.2020 0:00;1;0;83391;84165
18;06.08.2020 0:00;1;0;82729;83456
19;06.08.2020 0:00;1;0;82871;83112
20;06.08.2020 0:00;1;0;83802;84004
21;06.08.2020 0:00;1;0;80938;81321
22;06.08.2020 0:00;1;0;76456;76409
23;06.08.2020 0:00;1;0;72018;72180
0;07.08.2020 0:00;1;0;69228;69669
1;07.08.2020 0:00;1;0;67387;67338
2;07.08.2020 0:00;1;0;66412;66959
3;07.08.2020 0:00;1;0;66207;66370
4;07.08.2020 0:00;1;0;66090;66720
5;07.08.2020 0:00;1;0;68969;69236
6;07.08.2020 0:00;1;0;74096;73997
7;07.08.2020 0:00;1;0;79065;78997
8;07.08.2020 0:00;1;0;84378;83741
9;07.08.2020 0:00;1;0;86188;85877
10;07.08.2020 0:00;1;0;86894;87270
11;07.08.2020 0:00;1;0;87084;87395
12;07.08.2020 0:00;1;0;87292;87569
13;07.08.2020 0:00;1;0;87395;87978
14;07.08.2020 0:00;1;0;86659;87510
15;07.08.2020 0:00;1;0;85916;87121
16;07.08.2020 0:00;1;0;84656;85144
17;07.08.2020 0:00;1;0;83426;84068
18;07.08.2020 0:00;1;0;82869;83147
19;07.08.2020 0:00;1;0;82531;83073
20;07.08.2020 0:00;1;0;83199;84192
21;07.08.2020 0:00;1;0;80989;81498
22;07.08.2020 0:00;1;0;76057;76375
23;07.08.2020 0:00;1;0;72176;72093
0;08.08.2020 0:00;1;0;69218;69397
1;08.08.2020 0:00;1;0;67579;67747
2;08.08.2020 0:00;1;0;66548;66702
3;08.08.2020 0:00;1;0;65792;66613
4;08.08.2020 0:00;1;0;65136;66069
5;08.08.2020 0:00;1;0;66386;67400
6;08.08.2020 0:00;1;0;69827;70138
7;08.08.2020 0:00;1;0;74118;73952
8;08.08.2020 0:00;1;0;78462;78310
9;08.08.2020 0:00;1;0;80604;81110
10;08.08.2020 0:00;1;0;82114;82088
11;08.08.2020 0:00;1;0;82371;82184
12;08.08.2020 0:00;1;0;81967;82189
13;08.08.2020 0:00;1;0;82185;82575
14;08.08.2020 0:00;1;0;81993;82037
15;08.08.2020 0:00;1;0;81436;81890
16;08.08.2020 0:00;1;0;81564;81533
17;08.08.2020 0:00;1;0;80474;81025
18;08.08.2020 0:00;1;0;79879;80608
19;08.08.2020 0:00;1;0;80236;80822
20;08.08.2020 0:00;1;0;81126;81764
21;08.08.2020 0:00;1;0;78762;79473
22;08.08.2020 0:00;1;0;74333;75053
23;08.08.2020 0:00;1;0;70561;71025
0;09.08.2020 0:00;1;0;67845;68376
